cohort,seed,probe_id,x,y,x_zone,y_zone,body_level,body_state,shock_minus_control.pred_trend_UP_minus_DOWN,shock_minus_control.body_pred_UP_minus_DOWN,shock_minus_control.q_UP_minus_DOWN,shock_minus_control.q_entropy,shock_minus_control.metric_eig_entropy,shock_minus_control.metric_cond,shock_minus_control.metric_top1_mass,shock_minus_control.metric_trace,shock_minus_control.g_norm,shock_minus_control.metric_eig_0,shock_minus_control.metric_eig_1,shock_minus_control.metric_eig_2,shock_minus_control.metric_eig_3,shock_minus_control.metric_eig_4,shock_minus_control.metric_eig_5,shock_minus_control.metric_eig_6,shock_minus_control.metric_eig_7,shock_minus_control.metric_eig_8,shock_minus_control.metric_eig_9,shock_minus_control.metric_eig_10,shock_minus_control.metric_eig_11,shock_minus_control.metric_eig_12,shock_minus_control.metric_eig_13,shock_minus_control.metric_eig_14,shock_minus_control.metric_eig_15,shock_minus_control.metric_eig_16,shock_minus_control.metric_eig_17,shock_minus_control.metric_eig_18,shock_minus_control.metric_eig_19,s_distance_shock_control,g_distance_shock_control
no_conative,25,14,7,7,M,M,high,0.8,0.0035001374781131744,0.0018702149391174316,0.008031666278839111,-0.0016785860061645508,-0.12223672866821289,6.072803020477295,0.09209592640399933,3.82309627532959,-0.0029206275939941406,0.058395013213157654,-0.004518866539001465,0.013442814350128174,0.03688061237335205,0.06893077492713928,0.09662187099456787,0.11382773518562317,0.09414789080619812,0.12559953331947327,0.0701378583908081,0.08679389953613281,0.10731792449951172,0.10387873649597168,0.09943622350692749,0.10688143968582153,0.16850078105926514,0.19216471910476685,0.27220970392227173,0.30557817220687866,1.70686936378479,0.8481713269485208,0.36635794098079905
no_conative,25,15,7,12,M,B,low,0.25,-0.0034306198358535767,-0.0018561407923698425,-0.0080166757106781,0.0014460086822509766,-0.1206505298614502,6.008213043212891,0.09128224104642868,3.780117988586426,-0.0029501914978027344,0.05796124041080475,-0.003930538892745972,0.01328006386756897,0.03712514042854309,0.06868162751197815,0.09588807821273804,0.11278417706489563,0.09371429681777954,0.12466809153556824,0.06920722126960754,0.08602333068847656,0.10627472400665283,0.10279661417007446,0.09798526763916016,0.10485416650772095,0.16649699211120605,0.18945103883743286,0.26886337995529175,0.3012653589248657,1.686727523803711,0.6176673254094451,0.36395947342815615
no_conative,25,16,7,12,M,B,mid,0.5,-0.0011465847492218018,-0.0010544061660766602,-0.0022860318422317505,0.0005592107772827148,-0.12263107299804688,6.107235431671143,0.0923384577035904,3.819704055786133,-0.00287628173828125,0.05806721746921539,-0.005013883113861084,0.01302310824394226,0.03678083419799805,0.06861236691474915,0.09597337245941162,0.11319512128829956,0.09355196356773376,0.1253340244293213,0.06980746984481812,0.0863921046257019,0.10708969831466675,0.10372412204742432,0.09937679767608643,0.10625326633453369,0.16819143295288086,0.19191455841064453,0.2721380591392517,0.30616867542266846,1.709123134613037,0.16364603740564224,0.36536898283783475
no_conative,25,17,7,12,M,B,high,0.8,0.0029289275407791138,0.0022283196449279785,0.007154151797294617,-0.0016478300094604492,-0.12476325035095215,6.205191135406494,0.09348060190677643,3.8601865768432617,-0.0028009414672851562,0.058252185583114624,-0.006298348307609558,0.012691587209701538,0.03609380125999451,0.06834518909454346,0.09579500555992126,0.11352160573005676,0.09343501925468445,0.1259113848209381,0.07036009430885315,0.08653479814529419,0.10793131589889526,0.10458517074584961,0.10066944360733032,0.10783344507217407,0.1701483130455017,0.19453126192092896,0.2757568955421448,0.3114243149757385,1.7326648235321045,0.7569124040758348,0.36644191517222924
no_conative,25,18,12,2,R,T,low,0.25,-0.002706315368413925,-0.003185674548149109,-0.006931871175765991,0.0017559528350830078,-0.11997056007385254,5.9749321937561035,0.09084632992744446,3.7794189453125,-0.0031473636627197266,0.05808144807815552,-0.0031588077545166016,0.01375541090965271,0.038018226623535156,0.06903076171875,0.09693729877471924,0.11341813206672668,0.09428948163986206,0.12489095330238342,0.06966203451156616,0.0867345929145813,0.106148362159729,0.10293668508529663,0.09804767370223999,0.10509544610977173,0.1660451889038086,0.18918639421463013,0.2682341933250427,0.30060166120529175,1.681464672088623,0.7151292057373472,0.36512167752206837
no_conative,25,19,12,2,R,T,mid,0.5,0.001019541174173355,0.00021892786026000977,0.0024245083332061768,-0.0008189678192138672,-0.12270307540893555,6.10912561416626,0.09232187271118164,3.8274078369140625,-0.0030324459075927734,0.0581551194190979,-0.0048820823431015015,0.013212472200393677,0.03716760873794556,0.06864789128303528,0.09649357199668884,0.11365845799446106,0.09391319751739502,0.12549608945846558,0.07013630867004395,0.08686482906341553,0.10712110996246338,0.1039918065071106,0.09960538148880005,0.10675454139709473,0.1682652235031128,0.1921573281288147,0.27262401580810547,0.3072139620780945,1.7108103036880493,0.2422057546918779,0.36617930268899834
no_conative,25,20,12,2,R,T,high,0.8,0.0036792512983083725,0.0012156963348388672,0.008007481694221497,-0.0013495683670043945,-0.12332487106323242,6.131003379821777,0.09264425188302994,3.844919204711914,-0.002978086471557617,0.05836215615272522,-0.005132600665092468,0.013309478759765625,0.036897122859954834,0.06880757212638855,0.0966971218585968,0.11409232020378113,0.09412336349487305,0.12585675716400146,0.07047474384307861,0.0871778130531311,0.1076778769493103,0.10442984104156494,0.10019826889038086,0.10770249366760254,0.16924095153808594,0.19336462020874023,0.27403533458709717,0.30876898765563965,1.7188358306884766,0.4056109368005466,0.36720378426603795
no_conative,25,21,12,7,R,M,low,0.25,-0.0037108883261680603,-0.0025461092591285706,-0.00889354944229126,0.0019797086715698242,-0.12210464477539062,6.089367389678955,0.09203401207923889,3.8093910217285156,-0.003040790557861328,0.05793595314025879,-0.004626795649528503,0.013140618801116943,0.0372847318649292,0.06855201721191406,0.09615999460220337,0.1131029725074768,0.09367239475250244,0.12513571977615356,0.06969031691551208,0.0864676833152771,0.10666656494140625,0.10352903604507446,0.0989990234375,0.10574525594711304,0.16742324829101562,0.1909964680671692,0.27109819650650024,0.3053053617477417,1.7031124830245972,0.7945445796683005,0.3651744448536325
no_conative,25,22,12,7,R,M,mid,0.5,-0.0006029941141605377,-0.0012124478816986084,-0.0012437552213668823,0.00028395652770996094,-0.12216448783874512,6.083503723144531,0.0920475572347641,3.819136619567871,-0.002986907958984375,0.05816355347633362,-0.0044516026973724365,0.013411551713943481,0.03725308179855347,0.0688866674900055,0.09661722183227539,0.1136399507522583,0.09403976798057556,0.12544789910316467,0.06999725103378296,0.08689332008361816,0.1070980429649353,0.10381919145584106,0.09936279058456421,0.1064653992652893,0.16802769899368286,0.19168955087661743,0.27164608240127563,0.3055650591850281,1.705564260482788,0.18181466951050496,0.3662618185539217
no_conative,25,23,12,7,R,M,high,0.8,0.003586065024137497,0.0017364025115966797,0.008120357990264893,-0.0016463994979858398,-0.12577176094055176,6.258337020874023,0.09397587925195694,3.883244514465332,-0.0028810501098632812,0.05827033519744873,-0.006764829158782959,0.012669116258621216,0.036187440156936646,0.06830704212188721,0.09605664014816284,0.11392104625701904,0.09359657764434814,0.12623795866966248,0.07075056433677673,0.08705365657806396,0.10834014415740967,0.10519015789031982,0.10146975517272949,0.10877788066864014,0.1709434986114502,0.1957964301109314,0.2775813341140747,0.3145211935043335,1.7443392276763916,0.635567395603448,0.3676411094093746
no_conative,25,24,12,12,R,B,low,0.25,-0.0035459324717521667,-0.0021935999393463135,-0.00849035382270813,0.001654982566833496,-0.1218876838684082,6.076878070831299,0.09191274642944336,3.8100109100341797,-0.0030312538146972656,0.058015257120132446,-0.0043233782052993774,0.013374179601669312,0.0373760461807251,0.06876349449157715,0.09642928838729858,0.11332401633262634,0.0939282774925232,0.12525108456611633,0.06974557042121887,0.08670642971992493,0.10679048299789429,0.10361874103546143,0.09902805089950562,0.10588663816452026,0.1675090193748474,0.19112420082092285,0.270901620388031,0.3047751784324646,1.7017860412597656,0.7135908178604423,0.3657114403548752
no_conative,25,25,12,12,R,B,mid,0.5,-0.001139175146818161,-0.0007964968681335449,-0.0022061914205551147,0.0005495548248291016,-0.12359023094177246,6.155559062957764,0.09282436966896057,3.842696189880371,-0.0029120445251464844,0.05814725160598755,-0.00538259744644165,0.013104230165481567,0.0367855429649353,0.06862935423851013,0.09623941779136658,0.11362311244010925,0.09379103779792786,0.125705748796463,0.07017064094543457,0.0868912935256958,0.10755622386932373,0.1043441891670227,0.10012853145599365,0.10720199346542358,0.16912388801574707,0.19327247142791748,0.2738190293312073,0.3089309334754944,1.7206143140792847,0.16825823667203776,0.3666458608165771
no_conative,25,26,12,12,R,B,high,0.8,0.002865999937057495,0.0021805763244628906,0.007011428475379944,-0.001628279685974121,-0.12491655349731445,6.215394020080566,0.0935308113694191,3.8692712783813477,-0.0028514862060546875,0.058298900723457336,-0.006140783429145813,0.01289057731628418,0.036334484815597534,0.06853786110877991,0.09624588489532471,0.11394080519676208,0.09378626942634583,0.12611931562423706,0.07055088877677917,0.08701491355895996,0.1081613302230835,0.10489296913146973,0.10100257396697998,0.10828042030334473,0.1704390048980713,0.1949784755706787,0.2761688232421875,0.3121986389160156,1.7355700731277466,0.6732647847381061,0.36754305990052627
no_conative,26,0,2,2,L,T,low,0.25,-0.004946164786815643,-0.0013829171657562256,-0.012542575597763062,0.004485130310058594,-0.0898590087890625,15.461551666259766,0.0017333924770355225,5.611637115478516,-0.0023298263549804688,-0.0055756643414497375,-0.018112078309059143,-0.015322253108024597,-0.02442394196987152,-0.00999632477760315,0.013662338256835938,0.007947862148284912,-0.00814676284790039,0.04429495334625244,0.027506887912750244,0.10055196285247803,0.11498838663101196,0.1880396008491516,0.08562701940536499,0.22333502769470215,0.5433392524719238,0.562171459197998,0.8629403114318848,1.5635342597961426,1.3552727699279785,0.34813329320907327,0.9794913256772063
no_conative,26,1,2,2,L,T,mid,0.5,-0.0029385127127170563,0.0026711225509643555,-0.004840672016143799,0.0017447471618652344,-0.08995819091796875,15.467231750488281,0.0017590075731277466,5.612630844116211,-0.0023419857025146484,-0.005589306354522705,-0.018136896193027496,-0.01534433662891388,-0.024447739124298096,-0.01004481315612793,0.01368093490600586,0.0079423189163208,-0.00814741849899292,0.04433971643447876,0.02739548683166504,0.1005622148513794,0.11493551731109619,0.18804341554641724,0.08565974235534668,0.223610520362854,0.5431742668151855,0.5625022649765015,0.8630146980285645,1.5638768672943115,1.3556022644042969,0.49377001720083985,0.9798126276812628
no_conative,26,2,2,2,L,T,high,0.8,-0.00019485503435134888,0.0028501152992248535,0.0017050057649612427,-0.000924229621887207,-0.09026098251342773,15.494548797607422,0.001805812120437622,5.621679306030273,-0.002111196517944336,-0.005622886121273041,-0.01820167899131775,-0.015451699495315552,-0.024635449051856995,-0.01002386212348938,0.013664573431015015,0.007793247699737549,-0.008142650127410889,0.0442652702331543,0.027469635009765625,0.10054302215576172,0.11498624086380005,0.18858802318572998,0.08627462387084961,0.2233821153640747,0.5444180965423584,0.562926173210144,0.8657755851745605,1.5659677982330322,1.3577046394348145,0.8672730251958776,0.980621712354051
no_conative,26,3,2,7,L,M,low,0.25,-0.005485005676746368,-0.0008703097701072693,-0.01367807388305664,0.005106925964355469,-0.08999252319335938,15.467037200927734,0.0017577707767486572,5.613273620605469,-0.0020689964294433594,-0.005591444671154022,-0.01816638559103012,-0.01534070074558258,-0.024425208568572998,-0.010079681873321533,0.013678908348083496,0.008041173219680786,-0.008130013942718506,0.0444682240486145,0.02732682228088379,0.1006321907043457,0.11508631706237793,0.1879420280456543,0.08560192584991455,0.22378945350646973,0.5431783199310303,0.5626472234725952,0.8628706932067871,1.5640945434570312,1.3556480407714844,0.4115592204901761,0.9799135015068959
no_conative,26,4,2,7,L,M,mid,0.5,-0.002921484410762787,0.0029991716146469116,-0.004535272717475891,0.0016417503356933594,-0.09005308151245117,15.471580505371094,0.001770108938217163,5.613985061645508,-0.0023491382598876953,-0.005602166056632996,-0.018165916204452515,-0.015363350510597229,-0.02448536455631256,-0.01006096601486206,0.013693660497665405,0.00800776481628418,-0.008139491081237793,0.04436272382736206,0.027405083179473877,0.10056543350219727,0.11501777172088623,0.18804770708084106,0.08566528558731079,0.2238147258758545,0.5431598424911499,0.5629031658172607,0.8631198406219482,1.5641772747039795,1.3558645248413086,0.5440163616319446,0.9802593489864788
no_conative,26,5,2,7,L,M,high,0.8,0.00014679878950119019,0.0016255676746368408,0.0017146319150924683,-0.0009125471115112305,-0.0902254581451416,15.48482894897461,0.0018002092838287354,5.618961334228516,-0.001936197280883789,-0.005620352923870087,-0.018198750913143158,-0.015439793467521667,-0.024607032537460327,-0.010035097599029541,0.013661384582519531,0.007817625999450684,-0.008133769035339355,0.04427224397659302,0.02742236852645874,0.1005282998085022,0.11495870351791382,0.18846535682678223,0.0861847996711731,0.2233114242553711,0.5442026853561401,0.5626977682113647,0.8652255535125732,1.5654065608978271,1.3568458557128906,0.8798683807806482,0.9805723158408842
no_conative,26,6,2,12,L,B,low,0.25,-0.006109640002250671,-0.00034518539905548096,-0.015059471130371094,0.005803108215332031,-0.09015870094299316,15.481758117675781,0.0017795562744140625,5.618005752563477,-0.002040863037109375,-0.005610071122646332,-0.018206126987934113,-0.015384674072265625,-0.024511322379112244,-0.010083943605422974,0.013683468103408813,0.008053630590438843,-0.008124113082885742,0.044468581676483154,0.02737957239151001,0.10064679384231567,0.11520141363143921,0.1881304383277893,0.08579856157302856,0.22391390800476074,0.5436259508132935,0.5631849765777588,0.8638677597045898,1.565161943435669,1.3568062782287598,0.47558356214644726,0.9804247274543838
no_conative,26,7,2,12,L,B,mid,0.5,-0.0026780590415000916,0.0022882819175720215,-0.004325360059738159,0.0015453100204467773,-0.09025740623474121,15.49496841430664,0.0017959028482437134,5.621076583862305,-0.002301454544067383,-0.005624145269393921,-0.01823611557483673,-0.015389099717140198,-0.024519219994544983,-0.010156631469726562,0.013748526573181152,0.008085489273071289,-0.008159995079040527,0.04458796977996826,0.027236640453338623,0.10074853897094727,0.11521387100219727,0.188093900680542,0.08569061756134033,0.22465169429779053,0.5433186292648315,0.5641529560089111,0.8636682033538818,1.5662243366241455,1.357741355895996,0.749410834042429,0.9814493664902264
no_conative,26,8,2,12,L,B,high,0.8,0.0005664527416229248,0.00048217177391052246,0.0018829703330993652,-0.0009093284606933594,-0.09043717384338379,15.507366180419922,0.0018341690301895142,5.624635696411133,-0.001989126205444336,-0.005644083023071289,-0.0182780921459198,-0.015439942479133606,-0.024587810039520264,-0.010196059942245483,0.013734102249145508,0.008040964603424072,-0.008149325847625732,0.04461777210235596,0.027148723602294922,0.10075956583023071,0.11524069309234619,0.1882544755935669,0.08595097064971924,0.22469520568847656,0.5436875820159912,0.5643904209136963,0.8645837306976318,1.5671582221984863,1.3586692810058594,0.7702829647497222,0.9816659444111043
no_conative,26,9,7,2,M,T,low,0.25,-0.004850849509239197,-0.0014674142003059387,-0.01233614981174469,0.004384279251098633,-0.08993911743164062,15.465320587158203,0.0017573237419128418,5.611919403076172,-0.002134561538696289,-0.0055846720933914185,-0.01814320683479309,-0.015325427055358887,-0.02440647780895233,-0.010072648525238037,0.013666659593582153,0.008027911186218262,-0.008137047290802002,0.04444354772567749,0.02733469009399414,0.10061556100845337,0.11505728960037231,0.18788760900497437,0.08555746078491211,0.22373807430267334,0.5430115461349487,0.5625215768814087,0.8624935150146484,1.5636582374572754,1.355574131011963,0.3767115647946279,0.9794188139300207
no_conative,26,10,7,2,M,T,mid,0.5,-0.002933703362941742,0.002718880772590637,-0.00482766330242157,0.0017560720443725586,-0.09000062942504883,15.468482971191406,0.0017703324556350708,5.612453460693359,-0.002242565155029297,-0.005595177412033081,-0.018153496086597443,-0.015340730547904968,-0.024436190724372864,-0.010091423988342285,0.013689190149307251,0.008000731468200684,-0.008144497871398926,0.04442185163497925,0.027298033237457275,0.10059672594070435,0.11500024795532227,0.18792426586151123,0.08558791875839233,0.2238849401473999,0.5429109334945679,0.5627729892730713,0.862553596496582,1.5639111995697021,1.3556609153747559,0.5231360397816107,0.9798105355578001
no_conative,26,11,7,2,M,T,high,0.8,4.599243402481079e-05,0.0034007728099823,0.002594679594039917,-0.0012907981872558594,-0.09027099609375,15.484661102294922,0.001816675066947937,5.618389129638672,-0.001722097396850586,-0.005626320838928223,-0.018215060234069824,-0.01543852686882019,-0.02459050714969635,-0.010089755058288574,0.013656824827194214,0.007849931716918945,-0.008123517036437988,0.04436224699020386,0.027283549308776855,0.10055136680603027,0.1149863600730896,0.1883634328842163,0.0861697793006897,0.22350740432739258,0.5439713001251221,0.5628080368041992,0.86482834815979,1.56534743309021,1.3567852973937988,0.8876465933919326,0.9802893041704632
no_conative,26,12,7,7,M,M,low,0.25,-0.005570948123931885,-0.0009838119149208069,-0.013966232538223267,0.005220174789428711,-0.09012699127197266,15.483745574951172,0.0017781555652618408,5.6177215576171875,-0.0022280216217041016,-0.005606211721897125,-0.018203385174274445,-0.01535564661026001,-0.02445542812347412,-0.01012951135635376,0.013707906007766724,0.008125245571136475,-0.008137404918670654,0.04457658529281616,0.027287602424621582,0.10071396827697754,0.11525297164916992,0.1879613995552063,0.08560025691986084,0.22437846660614014,0.5431596040725708,0.563555121421814,0.8630688190460205,1.5651960372924805,1.3570246696472168,0.39495701354840573,0.9804099237433187
no_conative,26,13,7,7,M,M,mid,0.5,-0.0027141794562339783,0.002916663885116577,-0.004043489694595337,0.001413583755493164,-0.09017205238342285,15.486148834228516,0.001792117953300476,5.618398666381836,-0.002248525619506836,-0.0056129321455955505,-0.018204353749752045,-0.015387490391731262,-0.02450181543827057,-0.01011320948600769,0.013707190752029419,0.008007973432540894,-0.008140623569488525,0.04448336362838745,0.027292311191558838,0.10065805912017822,0.11509132385253906,0.18813371658325195,0.08577615022659302,0.22414803504943848,0.5433926582336426,0.563347578048706,0.8638203144073486,1.5654008388519287,1.357100009918213,0.6282902030414136,0.9806716644020251
no_conative,26,14,7,7,M,M,high,0.8,0.000393107533454895,0.0015463531017303467,0.002145230770111084,-0.0010328292846679688,-0.09044170379638672,15.509788513183594,0.0018344223499298096,5.625490188598633,-0.0021626949310302734,-0.00564497709274292,-0.018270812928676605,-0.015450254082679749,-0.0246126651763916,-0.01016247272491455,0.013728439807891846,0.008011937141418457,-0.008139729499816895,0.04456251859664917,0.027231812477111816,0.10071516036987305,0.11523020267486572,0.1883755922317505,0.08605420589447021,0.22456538677215576,0.5438536405563354,0.5643304586410522,0.8650734424591064,1.5671513080596924,1.3588862419128418,0.816534754356396,0.9815412579175388
no_conative,26,15,7,12,M,B,low,0.25,-0.00638381764292717,-0.0006188377737998962,-0.01587006449699402,0.006160736083984375,-0.09040379524230957,15.501296997070312,0.00182342529296875,5.622241973876953,-0.0021104812622070312,-0.005640245974063873,-0.018298380076885223,-0.01536591351032257,-0.02445235848426819,-0.010299116373062134,0.013768583536148071,0.008417963981628418,-0.008110105991363525,0.044918060302734375,0.027019083499908447,0.10088080167770386,0.11565274000167847,0.1876879334449768,0.08541595935821533,0.2257140874862671,0.5425490140914917,0.5652402639389038,0.8623168468475342,1.5664849281311035,1.358344554901123,0.3625503093340353,0.9813417871746809
no_conative,26,16,7,12,M,B,mid,0.5,-0.0026512593030929565,0.002247542142868042,-0.004335865378379822,0.0015912055969238281,-0.09037899971008301,15.506935119628906,0.0018175393342971802,5.624185562133789,-0.0023469924926757812,-0.005637772381305695,-0.018273472785949707,-0.015399351716041565,-0.024526506662368774,-0.010220199823379517,0.01377132534980774,0.008181840181350708,-0.008153915405273438,0.04471820592880249,0.02714639902114868,0.10082393884658813,0.11536300182342529,0.1880515217781067,0.08566254377365112,0.22521543502807617,0.5431733131408691,0.5648849010467529,0.8636517524719238,1.567032814025879,1.358719825744629,0.7353454857068141,0.9818020514700445
no_conative,26,17,7,12,M,B,high,0.8,0.00035728514194488525,0.0005530416965484619,0.0013501346111297607,-0.0006355047225952148,-0.09056401252746582,15.52255630493164,0.0018564462661743164,5.628519058227539,-0.0022068023681640625,-0.005657598376274109,-0.018307678401470184,-0.01545928418636322,-0.024623870849609375,-0.010227560997009277,0.01375269889831543,0.008122920989990234,-0.008147120475769043,0.04468029737472534,0.027161359786987305,0.10079777240753174,0.11538177728652954,0.18829745054244995,0.08596998453140259,0.22516143321990967,0.5436756610870361,0.565136194229126,0.8648686408996582,1.5679786205291748,1.3599557876586914,0.7633298369069244,0.9819859955214977
no_conative,26,18,12,2,R,T,low,0.25,-0.004968702793121338,-0.002205893397331238,-0.012989193201065063,0.004644274711608887,-0.08999395370483398,15.46828842163086,0.0017541348934173584,5.611326217651367,-0.0025739669799804688,-0.005601517856121063,-0.018191345036029816,-0.015207558870315552,-0.02422146499156952,-0.010305047035217285,0.013825267553329468,0.008560329675674438,-0.008114993572235107,0.0449681282043457,0.026947438716888428,0.10089218616485596,0.1156536340713501,0.18700778484344482,0.08469206094741821,0.22611916065216064,0.5408602952957153,0.5651127099990845,0.8588411808013916,1.563847303390503,1.3556389808654785,0.5821565792782275,0.9804471616794098
no_conative,26,19,12,2,R,T,mid,0.5,-0.002488352358341217,0.003199338912963867,-0.0034779608249664307,0.001250624656677246,-0.09010672569274902,15.474597930908203,0.001779109239578247,5.61323356628418,-0.0026493072509765625,-0.005616724491119385,-0.018207840621471405,-0.015270188450813293,-0.024324551224708557,-0.010271012783050537,0.013816863298416138,0.008420228958129883,-0.008114516735076904,0.04484325647354126,0.026999175548553467,0.10079461336135864,0.11544162034988403,0.18734079599380493,0.08500015735626221,0.22577571868896484,0.5413273572921753,0.5649222135543823,0.8601725101470947,1.5641977787017822,1.3559865951538086,0.6436245307271402,0.9807290258682934
no_conative,26,20,12,2,R,T,high,0.8,0.0006928145885467529,0.0035975873470306396,0.0042178332805633545,-0.001976609230041504,-0.0903322696685791,15.491397857666016,0.001814126968383789,5.619632720947266,-0.0023207664489746094,-0.005640283226966858,-0.018252842128276825,-0.015368238091468811,-0.024484947323799133,-0.010234087705612183,0.013779282569885254,0.008221358060836792,-0.008111417293548584,0.04472053050994873,0.027071774005889893,0.1007380485534668,0.11534386873245239,0.1879042387008667,0.08559709787368774,0.2252192497253418,0.5426199436187744,0.5647834539413452,0.862715482711792,1.5657639503479004,1.3572463989257812,0.8109127130487364,0.981260373231812
no_conative,26,21,12,7,R,M,low,0.25,-0.005925484001636505,-0.0019565224647521973,-0.015327215194702148,0.005763411521911621,-0.09012770652770996,15.474346160888672,0.0017660856246948242,5.613855361938477,-0.0025930404663085938,-0.005619451403617859,-0.01823752373456955,-0.015215560793876648,-0.024236097931861877,-0.010356277227401733,0.013865858316421509,0.008699864149093628,-0.008085966110229492,0.045087456703186035,0.026896774768829346,0.10093790292739868,0.11585181951522827,0.18694984912872314,0.08465248346328735,0.22664809226989746,0.5407223701477051,0.5659186840057373,0.858879804611206,1.5644545555114746,1.3560400009155273,0.48437402637920307,0.9811133212192135
no_conative,26,22,12,7,R,M,mid,0.5,-0.0021555572748184204,0.003537192940711975,-0.0024543851613998413,0.0008416175842285156,-0.09014177322387695,15.473167419433594,0.0017735660076141357,5.613241195678711,-0.0028235912322998047,-0.005625993013381958,-0.018232494592666626,-0.015238583087921143,-0.02427421510219574,-0.010333001613616943,0.013879626989364624,0.008610457181930542,-0.008086562156677246,0.045001327991485596,0.02690643072128296,0.10086214542388916,0.11564713716506958,0.18709486722946167,0.08475089073181152,0.22650527954101562,0.540709376335144,0.5657532215118408,0.8593120574951172,1.5642447471618652,1.3557562828063965,0.5777340776598476,0.981365738572847
no_conative,26,23,12,7,R,M,high,0.8,0.0013596117496490479,0.002360731363296509,0.0050005316734313965,-0.0023038387298583984,-0.09033465385437012,15.489410400390625,0.0018048137426376343,5.619279861450195,-0.0024170875549316406,-0.005644246935844421,-0.01826895773410797,-0.015330955386161804,-0.024421200156211853,-0.01030007004737854,0.01383712887763977,0.008373558521270752,-0.00810086727142334,0.044886231422424316,0.026941895484924316,0.10083240270614624,0.11550867557525635,0.18765395879745483,0.08532768487930298,0.22587597370147705,0.5420429706573486,0.5654715299606323,0.8617181777954102,1.5658786296844482,1.356997013092041,0.730995604038109,0.9818687653517941
no_conative,26,24,12,12,R,B,low,0.25,-0.006709445267915726,-0.0014052465558052063,-0.017001092433929443,0.006576180458068848,-0.0901496410369873,15.470184326171875,0.0017540156841278076,5.614461898803711,-0.002470254898071289,-0.005624078214168549,-0.01825396716594696,-0.015218093991279602,-0.024237319827079773,-0.010352343320846558,0.013884425163269043,0.008714050054550171,-0.008058667182922363,0.045100629329681396,0.02689462900161743,0.10094773769378662,0.11591470241546631,0.18699848651885986,0.08470302820205688,0.22657060623168945,0.5409629344940186,0.5658751726150513,0.8593170642852783,1.5647296905517578,1.3555941581726074,0.3967366647073272,0.9817171659312827
no_conative,26,25,12,12,R,B,mid,0.5,-0.002318933606147766,0.002048313617706299,-0.0037724673748016357,0.0014586448669433594,-0.09030556678771973,15.487747192382812,0.0017935186624526978,5.618614196777344,-0.0027053356170654297,-0.0056405141949653625,-0.018275931477546692,-0.015280529856681824,-0.024331122636795044,-0.010356813669204712,0.013886243104934692,0.008612602949142456,-0.008082866668701172,0.045040130615234375,0.026908397674560547,0.10091018676757812,0.11573082208633423,0.18730968236923218,0.08493489027023315,0.2266470193862915,0.5412859916687012,0.5661956071853638,0.8604335784912109,1.5656986236572266,1.3569865226745605,0.5355501602688334,0.9821169473888397
no_conative,26,26,12,12,R,B,high,0.8,0.0015747994184494019,0.0011320710182189941,0.004728913307189941,-0.002167224884033203,-0.09038066864013672,15.49493408203125,0.0017984062433242798,5.620512008666992,-0.002917766571044922,-0.005655325949192047,-0.01830318570137024,-0.015275076031684875,-0.02433730661869049,-0.010402828454971313,0.013943403959274292,0.008700579404830933,-0.008083522319793701,0.045154452323913574,0.02682483196258545,0.10097712278366089,0.11586803197860718,0.1872248649597168,0.08484315872192383,0.2272714376449585,0.5409348011016846,0.5670710802078247,0.860152006149292,1.5662131309509277,1.3573894500732422,0.6404727354130575,0.9828275259253862
no_conative,27,0,2,2,L,T,low,0.25,-0.0025979727506637573,0.00125923752784729,-0.0004924684762954712,0.0010190010070800781,0.034615516662597656,-1.0782952308654785,-0.0032882913947105408,0.5183677673339844,-0.03315019607543945,0.019883230328559875,0.032897040247917175,0.09244188666343689,0.09629413485527039,0.07596641778945923,0.06442835927009583,0.0755874514579773,0.062281787395477295,0.05523639917373657,0.03343215584754944,0.04465612769126892,0.00774073600769043,-0.004042565822601318,-0.02975594997406006,-0.034733712673187256,-0.013918638229370117,0.0312880277633667,-0.008267581462860107,-0.10035496950149536,0.01730787754058838,0.40574822359153234,1.3567628953324486
no_conative,27,1,2,2,L,T,mid,0.5,0.0043548718094825745,0.009579986333847046,0.013261795043945312,-0.005287885665893555,0.03472185134887695,-1.0845017433166504,-0.0033444464206695557,0.5148954391479492,-0.03346538543701172,0.019852742552757263,0.03289197385311127,0.09239470958709717,0.09627124667167664,0.07611286640167236,0.06449529528617859,0.07545456290245056,0.06181970238685608,0.05520179867744446,0.033359915018081665,0.044487446546554565,0.007835566997528076,-0.004096865653991699,-0.029920876026153564,-0.03495585918426514,-0.013995528221130371,0.030646026134490967,-0.008825600147247314,-0.10054755210876465,0.016414523124694824,0.4788470255761479,1.351947172362421
no_conative,27,2,2,2,L,T,high,0.8,0.009379375725984573,-0.004136800765991211,0.014326527714729309,-0.0046539306640625,0.03476667404174805,-1.096205711364746,-0.0034301653504371643,0.5143842697143555,-0.03262019157409668,0.019973136484622955,0.03280600905418396,0.09272728860378265,0.09604611992835999,0.07700648903846741,0.06431025266647339,0.07569387555122375,0.06091460585594177,0.055075258016586304,0.033282309770584106,0.044756531715393066,0.007752656936645508,-0.003842294216156006,-0.030267000198364258,-0.0345684289932251,-0.013900279998779297,0.03092801570892334,-0.008992671966552734,-0.10076820850372314,0.015450894832611084,0.6641802467665927,1.3452751165421053
