cohort,seed,valence_name,zone3,n,body_state,body_u,pred_UP_minus_DOWN,true_UP_minus_DOWN,pred_trend_UP_minus_DOWN,true_trend_UP_minus_DOWN,abs_err_trend_UP,abs_err_trend_DOWN
no_body_in_g,13,top,TR,200.0,0.7437667940557003,1.1664728950622218,0.0032584615796804,0.0005414120756233,0.052151675671339,0.0511552291122282,0.0068263302370905,0.016621172115847
no_body_in_g,14,bottom,BL,25.0,0.4060143446922302,-0.3811331727389418,-0.0008044493198394,0.0015059371965697,0.1082309398055076,0.0934890562401955,0.0200701123010367,0.0053900891542434
no_body_in_g,14,bottom,BM,96.0,0.4290420211230715,-0.2887655405998664,-0.0008269157260656,0.0015664726437147,0.1061069232722123,0.0953237647546935,0.0153670838626567,0.0040539477486163
no_body_in_g,14,bottom,BR,168.0,0.4009663232025646,-0.4169800237833478,0.0012632544551576,0.0014289974065172,0.1132383527056802,0.0916427255462562,0.0294846652208694,0.0071685421945793
no_body_in_g,14,mid,ML,62.0,0.4597074798037929,-0.1635907051036585,0.0046722042945123,0.002450617034212,0.1305188262654889,0.128546259585318,0.0112342601341585,0.0104817952960729
no_body_in_g,14,mid,MM,200.0,0.4903353121131658,-0.0406382000271088,0.0060320390760898,0.0025999333548017,0.1355307098105549,0.132813476726628,0.0153712497511878,0.0188625982729718
no_body_in_g,14,mid,MR,200.0,0.5266908504068851,0.131554547490453,0.0063918437063694,0.0022994581650303,0.130607265420258,0.1290181917007623,0.0157036836957559,0.0181570853246375
no_body_in_g,14,top,TL,35.0,0.6318191119602748,0.5653976920999862,-0.0034832886287144,0.000783034274628,0.0694171630910464,0.0565333373962903,0.0180613140974725,0.0309451396710106
no_body_in_g,14,top,TM,200.0,0.5801239036023617,0.3398268526074354,-0.0003217679262161,0.0011364097709417,0.0905963130295276,0.0733659888147284,0.0188047571294009,0.0365208855760283
no_body_in_g,14,top,TR,200.0,0.7405007536709308,1.1469497718526,0.0002941563725471,0.0005172084423089,0.0815780868008732,0.0497373547484538,0.0267704461608082,0.0587525270716287
no_body_in_g,15,bottom,BL,4.0,0.4466046839952469,-0.2144143827197681,0.0018987655639648,0.0015896639819988,0.1187076121568679,0.0955685873112276,0.1284973006695509,0.1053582765161991
no_body_in_g,15,bottom,BM,41.0,0.4410205534318598,-0.2379423734826651,0.0015941051448263,0.0015655533315095,0.1189506482787248,0.0947993454603222,0.1186291289220495,0.094477826138822
no_body_in_g,15,bottom,BR,115.0,0.3856802691584048,-0.4715036949837327,-0.0015777476455854,0.001618161450824,0.11282099964826,0.1007992516339049,0.0943107965523782,0.0822890482518984
no_body_in_g,15,mid,ML,73.0,0.5054891015568824,0.0223165607247198,-0.0057137755498494,0.002607916687182,0.0900377692425087,0.1324242230486442,0.0474153436618308,0.089801798689447
no_body_in_g,15,mid,MM,200.0,0.494529563486576,-0.0202818126216844,-0.0036391653865575,0.0026200151934317,0.0972161709889769,0.1331559993699615,0.0418079955130815,0.0769613674841821
no_body_in_g,15,mid,MR,200.0,0.5273853051662445,0.1353789094816109,-0.0046270179748535,0.0023833533344998,0.0796481384336948,0.1304308024471688,0.0334618425369262,0.0816470400989055
no_body_in_g,15,top,TL,200.0,0.7173288807272911,1.016771964559325,-0.0109543192386627,0.0007395410591413,0.0536608467809855,0.0594152751446299,0.0161078767012804,0.0399071727111004
no_body_in_g,15,top,TM,200.0,0.6275993889570236,0.5739329599836064,-0.0148703908920288,0.0009365875842742,0.0456420238129794,0.0663478382463186,0.0134581302013248,0.0364710734388791
no_body_in_g,15,top,TR,200.0,0.7637661024928093,1.286824241518573,-0.0102807748317718,0.0004740904557971,0.0354211878404021,0.0486791705255723,0.0245815524645149,0.0266775779848103
no_body_in_g,16,bottom,BL,3.0,0.4848020374774933,-0.0608182490554757,-0.0063665310541788,0.0018434193561818,0.09718702485164,0.1057932677555679,0.0046173632144927,0.0132236058513323
no_body_in_g,16,bottom,BM,24.0,0.4485518100361029,-0.2082136632092952,-0.0091894182066122,0.0016961801538386,0.0990298980226119,0.1006809275333978,0.0245612170159195,0.0232343605409065
no_body_in_g,16,bottom,BR,71.0,0.5262069697950927,0.1077689316445493,-0.0074279627329866,0.0012438664561045,0.0997265872191375,0.0785200326508435,0.0576480453519124,0.036441490264006
no_body_in_g,16,mid,ML,175.0,0.5140786952631814,0.0570450984330039,-0.0001592850685119,0.0026192601892689,0.1252180574621473,0.1331311119982561,0.0164215541684201,0.0123771969335419
no_body_in_g,16,mid,MM,200.0,0.5041735802590847,0.0224560358408337,-0.0025176279246807,0.002568610210639,0.1259471860155463,0.1319176002254929,0.0143720638635568,0.0136099090613424
no_body_in_g,16,mid,MR,200.0,0.5929836438596249,0.4211746729598946,-0.000580466389656,0.0022949378002942,0.1235815297812223,0.1301533119326204,0.0161307920224498,0.0163725816830992
no_body_in_g,16,top,TL,82.0,0.6090151972886992,0.4615241513177518,-0.0008074314129061,0.0011276872973571,0.099722579666754,0.0739765004020891,0.0224237711872996,0.0519087374005921
no_body_in_g,16,top,TM,200.0,0.6496584887802601,0.6818439274339919,-0.0022108814120292,0.0008345053934116,0.0920438582263886,0.0618505462232425,0.0212639577873051,0.0506479741842485
no_body_in_g,16,top,TR,200.0,0.751496447622776,1.2019227797887104,-0.0033422981202602,0.0005530302968701,0.0743284954503178,0.0524868044041025,0.0230134676583111,0.0438985373306786
no_body_in_g,17,bottom,BL,1.0,0.4652230143547058,-0.1393328824483481,0.0064929127693176,0.0013672613877808,0.0857420265674591,0.0853439068668873,0.0165115743875503,0.0161134526133537
no_body_in_g,17,bottom,BM,88.0,0.4471683160147883,-0.2130668520787146,0.0095727169378237,0.0016966840081724,0.1087403898550705,0.1004387203124571,0.0319719561799006,0.0229969670657407
no_body_in_g,17,bottom,BR,187.0,0.3697972442695801,-0.5434685148232682,0.0086237069438485,0.0013873605112438,0.1061517510981483,0.0903790392664696,0.0455752050524009,0.0288708439485274
no_body_in_g,17,mid,ML,39.0,0.5000089139510424,0.0002647505565037,0.0135205021271338,0.0026620215803495,0.1351895733521534,0.1344135061016498,0.0195312978556522,0.0175655806102813
no_body_in_g,17,mid,MM,200.0,0.4924731531739235,-0.0272028575227801,0.0133388575166463,0.0026030368351161,0.1299369872361421,0.1326193281471299,0.0190856384811922,0.0180646581482142
no_body_in_g,17,mid,MR,200.0,0.5151871585100889,0.0942695202849357,0.0123658484965562,0.0023072872301529,0.1248761372268199,0.1307445728920284,0.0200903735915198,0.0258228164725005
no_body_in_g,17,top,TL,33.0,0.5883603511434613,0.3653058454486052,0.0051827864213423,0.0008437025068747,0.0610237512173074,0.0584544999563259,0.0129115315097751,0.0106541560116139
no_body_in_g,17,top,TM,200.0,0.6388839690387249,0.6131701082834382,0.0046986100077629,0.000758057705009,0.0560144556406885,0.0564506472074567,0.0110281564109027,0.0160599424364045
no_body_in_g,17,top,TR,200.0,0.7388851378858089,1.1422521314809104,0.0034157441556453,0.0004981333791786,0.0479463430400937,0.0484480621116731,0.0090966408513486,0.0154914420493878
no_body_in_g,18,bottom,BL,2.0,0.4601103216409683,-0.1599011178621882,0.0033144503831863,0.00183210387438,0.1136277094483375,0.1057932677555679,0.0379244070500135,0.0300899632275104
no_body_in_g,18,bottom,BM,36.0,0.4643673673272133,-0.1447420469056491,0.001751614941491,0.0016115307521804,0.1017542421403858,0.096088576527352,0.0331884926805893,0.0274455654952261
no_body_in_g,18,bottom,BR,200.0,0.3697038976848125,-0.564081606504937,0.0016127169132232,0.0012256761268971,0.1106583470106124,0.0841425049264174,0.0522563993651419,0.0257386591285467
no_body_in_g,18,mid,ML,66.0,0.5000996648362188,0.0003934180872092,0.0017320369229172,0.002496573927736,0.0976465339349074,0.1288842571548407,0.0181663779570072,0.047961005489483
no_body_in_g,18,mid,MM,200.0,0.5077823570370674,0.0349909984404454,0.00566385358572,0.0026077502505216,0.1203545789420604,0.1330563144821603,0.0136476284638047,0.0156955920625478
no_body_in_g,18,mid,MR,200.0,0.5154558793455363,0.075982066983987,0.0069272616505622,0.0023927087745675,0.1179937332123517,0.1305432362629118,0.0122588212229311,0.0225259635597467
no_body_in_g,18,top,TL,77.0,0.5793152993375604,0.3272416594182434,-0.0046864357087519,0.0009120633331718,0.0409015161166717,0.0613897304992989,0.014777802753371,0.0370335082233242
no_body_in_g,18,top,TM,200.0,0.6540506561100483,0.6939294629012445,0.0018991290032863,0.00075044615903,0.0564991386048495,0.0568030319026399,0.0066249977238476,0.0189415174629539
no_body_in_g,18,top,TR,200.0,0.7621611332893372,1.2809917662643515,0.0015899275243282,0.0004142617404184,0.041998988892883,0.0451341744117133,0.0052245477586984,0.0148711132793687
no_body_in_g,19,bottom,BL,35.0,0.28380069902965,-0.961170203220452,0.0133405208587646,0.0011964094012159,0.1083196184464863,0.0900041743707135,0.0496188304786171,0.0313033856451511
no_body_in_g,19,bottom,BM,172.0,0.3066525916720545,-0.9423289662016604,0.0117203186071196,0.0010074889088005,0.1031238336635883,0.07468588277539,0.0551814116905768,0.0267434603816201
no_body_in_g,19,bottom,BR,164.0,0.4103838604670472,-0.3870028189045128,0.012060962708258,0.001540946178104,0.1036023651590434,0.0965265649207013,0.0324972763873364,0.0254214764686255
no_body_in_g,19,mid,ML,123.0,0.4142054285460371,-0.3519790307910309,0.0189773523952902,0.0024927385598965,0.1200708213254688,0.1321202257285676,0.0106933506402542,0.0227427552113445
no_body_in_g,19,mid,MM,200.0,0.4967378843575716,-0.0129821889274204,0.0190846021845936,0.0025971686099763,0.1197779900208115,0.1329203496640477,0.0074635881651192,0.0188825573213398
no_body_in_g,19,mid,MR,200.0,0.5103634595498443,0.0623608438527595,0.0171599056199193,0.0024006229400354,0.1152480106055736,0.1312449641845487,0.0086398682370781,0.0219710755068808
no_body_in_g,19,top,TL,37.0,0.4924770899721094,-0.0295159593309257,0.0100104228870288,0.000781178001438,0.0784334578626864,0.0547683028869421,0.0012473329096227,0.0254304480197763
no_body_in_g,19,top,TM,200.0,0.645333694666624,0.6646508954442736,0.0055961486697196,0.0008278945039462,0.0696520600095391,0.0604872705015999,0.0034868494421243,0.0173561508441343
no_body_in_g,19,top,TR,200.0,0.7544116054475307,1.220639257391613,0.003818782120943,0.0004840881136925,0.0617362099513411,0.0487787993550734,0.0048766572773456,0.019618703686865
no_body_in_g,20,bottom,BL,3.0,0.4665284156799316,-0.134093499218232,0.0074602166811625,0.0018358889686047,0.1299710522095362,0.1057932677555679,0.0589326669772466,0.0347548847397168
no_body_in_g,20,bottom,BM,39.0,0.4315138199390509,-0.2823397028897098,0.0052402164691533,0.0016047364095802,0.098363146950037,0.0973483456887951,0.0222731063333459,0.0133053830418831
no_body_in_g,20,bottom,BR,200.0,0.3867269001156092,-0.4684433558436057,0.0037854472547769,0.0013745440665881,0.1040105472877621,0.0896394068159639,0.0430425237491726,0.0241076956689357
no_body_in_g,20,mid,ML,36.0,0.5179209394587411,0.0720621199562587,0.0054576413498984,0.0024908623477303,0.092884720613559,0.1290334796995854,0.0197117856393257,0.0558605437270469
no_body_in_g,20,mid,MM,200.0,0.4999569976329803,0.0002448843118503,0.0081068301200866,0.0026087328654534,0.1206300672888755,0.1324415225203828,0.0160990969650447,0.0218894701730459
no_body_in_g,20,mid,MR,200.0,0.5189707744121551,0.0983726227849395,0.0074625916033983,0.0023744192885553,0.1152612153626978,0.1305232992853515,0.0159314142912626,0.026329978974536
no_body_in_g,20,top,TL,62.0,0.5647432948312452,0.2622612386735479,-0.0011523192928683,0.0011389994258004,0.0389795787632465,0.0727102375170223,0.0056875119766881,0.0384504705246898
no_body_in_g,20,top,TM,200.0,0.6252088855206966,0.5508316864348637,0.0027349998056888,0.0010312798323674,0.0628277716785669,0.0703822274243479,0.0062169409170746,0.0200553271395619
no_body_in_g,20,top,TR,200.0,0.747755184918642,1.1870262125188504,0.0017370973527431,0.0005248665566305,0.0481336600705981,0.0520915484029268,0.004629282914102,0.0196480986109236
no_body_in_g,21,bottom,BL,2.0,0.4444243162870407,-0.2232650835316953,0.0049541294574737,0.001819891539411,0.1220434159040451,0.1057932677555679,0.0553385484963655,0.0390884019434452
no_body_in_g,21,bottom,BM,61.0,0.4115674771734925,-0.3706155345867744,0.003147575698915,0.0015485528179008,0.1183577288613944,0.0964195487207045,0.0546305795490253,0.0326923995477254
no_body_in_g,21,bottom,BR,200.0,0.3284728031978011,-0.7649701565563618,0.0060314354300498,0.0010990579338594,0.1279866549000144,0.0810208333536517,0.0836548457480967,0.036689024362713
no_body_in_g,21,mid,ML,118.0,0.4838423471329576,-0.0648773994089559,0.0072718108609571,0.0025381840464186,0.1300194440883095,0.130355863252869,0.0325993935230298,0.0324846359001377
no_body_in_g,21,mid,MM,200.0,0.4967638376355171,-0.0109803450061212,0.0067840702831745,0.0026366020505725,0.1337269141897559,0.1334861127675722,0.026525394981727,0.0260717670526355
no_body_in_g,21,mid,MR,200.0,0.5133592981100082,0.0831268773317658,0.0073168039321899,0.0022733052941075,0.1250642189383506,0.1309168176404522,0.0297174620535224,0.0355771750304848
no_body_in_g,21,top,TL,68.0,0.5768152602455195,0.3121734911309243,-0.0025517962434712,0.0008881247648802,0.0933305801933302,0.0595256061285865,0.0181223633973037,0.025762685766334
no_body_in_g,21,top,TM,200.0,0.6242049472033977,0.5661709028750589,-0.0036544522643089,0.0009216072966961,0.0783594502974301,0.0650499896989026,0.0156259082257747,0.0215488635748624
no_body_in_g,21,top,TR,200.0,0.7561639808118343,1.241642008589034,-0.0037813892960548,0.0004621079374675,0.0562914150767028,0.0476612572339095,0.0063356779515743,0.015587969267508
no_body_in_g,22,bottom,BM,133.0,0.4516665030242805,-0.1960250124208094,0.015144168658364,0.0013818011676521,0.1056358006999905,0.0861848534940545,0.0469062756887055,0.0274553282144374
no_body_in_g,22,bottom,BR,200.0,0.4074260248988867,-0.3842366648050356,0.0182284554839134,0.0011919224225031,0.1124645009636879,0.0796772475451316,0.0632570585608482,0.0304698045924305
no_body_in_g,22,mid,ML,88.0,0.5255867662754926,0.1067225923862939,0.0188680633225224,0.0025229124767319,0.1153189982710914,0.1308034653965283,0.0216486153023486,0.0371798340188847
no_body_in_g,22,mid,MM,200.0,0.512685419768095,0.0548350508613116,0.0202774119377136,0.0025755333205408,0.1200425466150045,0.1324833633290174,0.0218857598584145,0.0309715642407536
no_body_in_g,22,mid,MR,200.0,0.5970699416100979,0.4495026850079764,0.0192186005413532,0.0022138992359897,0.1122028953395783,0.1309403486428217,0.0275961808115243,0.0462738182209432
no_body_in_g,22,top,TL,200.0,0.6377130588889122,0.5965022400327321,0.0027549758553504,0.0009000518700744,0.0458542974479496,0.0652474321566109,0.0087490113452076,0.0259372241003438
no_body_in_g,22,top,TM,200.0,0.648365450501442,0.6732440293213834,0.0057525926828384,0.000864768298725,0.0546106112375855,0.0630967805064744,0.0086861827224493,0.0228167686867527
no_body_in_g,22,top,TR,200.0,0.7271791432797908,1.0705123933527605,0.0023765406012535,0.0005409253033329,0.0389902691170573,0.0511246417466358,0.0070913026854395,0.0203381713025737
no_body_in_g,23,bottom,BM,22.0,0.424288428642533,-0.3065325537212098,0.0074199438095092,0.0016511194328943,0.0937843718989328,0.0992669966874855,0.016354138539596,0.0218367637558416
no_body_in_g,23,bottom,BR,200.0,0.3667458849400282,-0.5866513578978535,0.006696743145585,0.0012951779843999,0.0973134362697601,0.0875932681330226,0.0330546398949809,0.0233344717696309
no_body_in_g,23,mid,ML,29.0,0.4800469978102322,-0.0799813174103491,0.0126043989740569,0.0026054016895577,0.1169881391628035,0.1323260557733805,0.0294103996250136,0.044748316165702
no_body_in_g,23,mid,MM,200.0,0.5065775047242641,0.0339587680490968,0.0109174882620573,0.0025908683631662,0.1144465526565909,0.1331831243971402,0.0099572219047695,0.0233050071913748
no_body_in_g,23,mid,MR,200.0,0.5205924516171216,0.1075708738703166,0.0085767289251089,0.0023377064509639,0.1043923933058977,0.1313211180699805,0.0075683362223207,0.0302331117261201
no_body_in_g,23,top,TL,31.0,0.5383948183828785,0.1564549362107738,0.0015679876650533,0.0010743339786256,0.056346449400148,0.0695812528496374,0.0051940970363155,0.016971570049082
no_body_in_g,23,top,TM,200.0,0.6250196402519941,0.555115184346938,0.0002322368323802,0.0008501277645634,0.0513669136166572,0.0615950604254534,0.0076117824576795,0.0174025055393576
no_body_in_g,23,top,TR,200.0,0.7419988517463207,1.145987963348242,-0.0003648264706134,0.0004847994128808,0.038708616932854,0.0470181773755983,0.0104056723974645,0.0162056224048137
no_body_in_g,24,bottom,BL,5.0,0.4563899576663971,-0.1749373599155496,0.0339071631431579,0.0017359657317196,0.0929849311709404,0.1017033955778317,0.0257981959730386,0.0170797303318977
no_body_in_g,24,bottom,BM,29.0,0.4918376782844806,-0.0170389722712279,0.0343200266361236,0.0017051058593085,0.0948470512340808,0.1022675158782092,0.0209558986063147,0.0126283505353434
no_body_in_g,24,bottom,BR,200.0,0.4303552707284689,-0.2994090647468223,0.0336142990738153,0.0013827621491438,0.099192563816905,0.0906529269588266,0.0130809005163609,0.0046213550493121
no_body_in_g,24,mid,ML,103.0,0.5122651237885929,0.0774987178557744,0.0388511072084741,0.0025062109012781,0.108846249221598,0.1328692361905407,0.0280175505983598,0.0167719493394048
no_body_in_g,24,mid,MM,200.0,0.4968640052527189,-0.0086833779474737,0.039540903866291,0.00256595443302,0.1097391819953918,0.1319104121758745,0.0222070484538562,0.0127542310860008
no_body_in_g,24,mid,MR,200.0,0.574515418857336,0.3558105242638277,0.0328527905791997,0.0022008793570873,0.1006334869563579,0.1293447110735637,0.0087638450367376,0.0266089983470737
no_body_in_g,24,top,TL,135.0,0.7009594709784897,0.927290389833592,0.0185364036648361,0.0007125808355211,0.0651633828326507,0.0622291469910799,0.0125501829164999,0.0199561953234175
no_body_in_g,24,top,TM,200.0,0.6117842444032431,0.4940507355498855,0.0203958741575479,0.000876420709841,0.0667434833012521,0.0621274749694354,0.0095129331387579,0.0193605079059489
no_body_in_g,24,top,TR,200.0,0.743609471321106,1.160765209210371,0.0119217316806316,0.0005293171481819,0.0516697943769395,0.0504191509873745,0.003836941178888,0.0163166078622452
no_body_in_g,25,bottom,BM,70.0,0.4420025472130094,-0.2340235625698532,-0.0014250091144016,0.0015087674664569,0.0808022534740822,0.0917272259384927,0.0390164169549409,0.0480445007128374
no_body_in_g,25,bottom,BR,200.0,0.4035598484426737,-0.4087683569430932,0.0047895742952823,0.0012910610215733,0.1036305570229887,0.084724629147738,0.0724974724091589,0.0535915441811084
no_body_in_g,25,mid,ML,7.0,0.5064826650278909,0.0259613557903044,0.0110864000661032,0.0025558802947287,0.1145337607179369,0.1306235844802168,0.0091453795986516,0.0094671760286603
no_body_in_g,25,mid,MM,200.0,0.5088437357544899,0.0422886095451305,0.013385733962059,0.0025843048209599,0.1239692283421754,0.1326935151790476,0.0175803689099848,0.022118501951918
no_body_in_g,25,mid,MR,200.0,0.5665537346154451,0.3061371552168588,0.0118998709321022,0.0022523594341833,0.1174013442546129,0.1297290745255318,0.0280607865122146,0.0357951987721026
no_body_in_g,25,top,TL,28.0,0.5444874252591815,0.1786103045939158,0.0079800305621964,0.0010569668451517,0.0905915469463382,0.0684642566947051,0.0122902204415627,0.028181126873408
no_body_in_g,25,top,TM,200.0,0.6101528236269951,0.4793516605314429,0.0065534074604511,0.0009238584202609,0.0845892725512385,0.0646073621128687,0.0175151989236474,0.0358852091664448
no_body_in_g,25,top,TR,200.0,0.7242991544306279,1.0562900959690338,0.0045126298069953,0.0006354434146435,0.0679767967853695,0.0560501760172279,0.0199697592854499,0.0314496472972678
no_body_in_g,26,bottom,BL,28.0,0.4178574468408312,-0.3326033913144382,0.0101853034326008,0.001523960029531,0.1070576791784593,0.0933158076050046,0.0335845229482012,0.0198426507413387
no_body_in_g,26,bottom,BM,78.0,0.3562286490431198,-0.6313334801068448,0.0088175472158652,0.0012853617900989,0.103239238453217,0.087492863824176,0.0475160877984494,0.0317697133391331
no_body_in_g,26,bottom,BR,200.0,0.2949194205924869,-1.0073173170648004,0.0086832937598228,0.0010007204502252,0.1060348665341734,0.0809154008285442,0.0627178739849478,0.0375984084792435
no_body_in_g,26,mid,ML,152.0,0.4746497626367368,-0.1017628494766423,0.0159120283236629,0.0026441331202955,0.1286829599228344,0.133813060343346,0.0072029852614689,0.0069660954912634
no_body_in_g,26,mid,MM,200.0,0.5024062862992287,0.0116320402665295,0.0165205733478069,0.0025954443879338,0.1303992819786071,0.1326464531743086,0.0077823637519031,0.0095360750239342
no_body_in_g,26,mid,MR,200.0,0.5424382620304823,0.1995378028719451,0.013890631571412,0.0022488724469564,0.1231756621226668,0.1301297809302509,0.0136078870226629,0.0165047697548288
no_body_in_g,26,top,TL,64.0,0.6002867380157113,0.4123119151823557,0.0090789496898651,0.0008509010369742,0.0854716177564114,0.0589354258781839,0.0107536945142783,0.037382404145319
no_body_in_g,26,top,TM,200.0,0.6360244053602219,0.609389606371575,0.0089298878610134,0.0008548086774111,0.0867407143861055,0.0612951407833009,0.010750462282449,0.0353640912519767
no_body_in_g,26,top,TR,200.0,0.7442361506819725,1.1744726956024325,0.0057622079551219,0.0004829504312394,0.0718388699926435,0.0471427609540818,0.0148161148279905,0.0377966957003809
no_body_in_g,27,bottom,BL,21.0,0.4464586873849233,-0.2153619970363565,0.0210151317573729,0.0016425695509137,0.0777137609464781,0.0980030350360705,0.0137477062997363,0.0068453507763998
no_body_in_g,27,bottom,BM,80.0,0.4468963768333197,-0.2140847112382663,0.0194424625486135,0.0016643102288129,0.0770394965074956,0.0988645811258226,0.0169347051880322,0.007157548610121
no_body_in_g,27,bottom,BR,200.0,0.3690017867833376,-0.5820878203044183,0.0139502523094415,0.00121684381975,0.0733117852732539,0.0838216959307682,0.0190178686729632,0.0142317397519946
no_body_in_g,27,mid,ML,133.0,0.5543328127018491,0.2373899241140341,0.0200322785771879,0.0024155095842902,0.0768332906571546,0.1317417329467905,0.0242537746233935,0.0307175627440438
no_body_in_g,27,mid,MM,200.0,0.5036933982372284,0.0163948863273162,0.0239047250151634,0.0026199882766143,0.0835545663535595,0.1331687482979033,0.0368067815108224,0.0139221966080367
no_body_in_g,27,mid,MR,200.0,0.5494701717048883,0.2224087355171992,0.0210284776985645,0.0023575734094208,0.0791758384555578,0.1308749768318176,0.0283040225761942,0.0261345796287059
no_body_in_g,27,top,TL,69.0,0.6249317518178967,0.5228083767687546,0.0065525761549023,0.0010428890426863,0.0587910469351471,0.0716815971618647,0.0104327640239743,0.0182754768976482
no_body_in_g,27,top,TM,200.0,0.6245511344075203,0.5667990281232498,0.0093230131268501,0.0009651479851795,0.0615820720419287,0.0674926125650231,0.0131341234222054,0.0166088798153214
no_body_in_g,27,top,TR,200.0,0.7287137235701084,1.0789708156280968,0.0059248316287994,0.0005846449466317,0.054714606180787,0.0525885234902603,0.0078782070614397,0.018784826885676
no_body_in_g,28,bottom,BL,67.0,0.2198046517016282,-1.3597294558228132,0.0107522635762371,0.0005080875192127,0.102394554708431,0.0499435509470078,0.0576692856709236,0.005978214651791
no_body_in_g,28,bottom,BM,139.0,0.3416682336506226,-0.739844787513488,0.013504033251632,0.0010577874725057,0.1091507366664118,0.0785742609495475,0.0423984019112565,0.0128084145111145
no_body_in_g,28,bottom,BR,200.0,0.3534763412177563,-0.6588666439620625,0.0146492809802293,0.0011542169309771,0.1135535053908824,0.0821900458445138,0.0485206873645074,0.0165753975883126
no_body_in_g,28,mid,ML,121.0,0.4018156925016198,-0.403935228029306,0.0158169030650588,0.002409575765482,0.1208582748928345,0.1302830152354145,0.0084640502637206,0.0070600430673557
no_body_in_g,28,mid,MM,200.0,0.4923860962688923,-0.0307384556007203,0.0174218726158142,0.0026397100323967,0.1215556848794221,0.1334370839093191,0.0073660690290853,0.0120019196160137
no_body_in_g,28,mid,MR,200.0,0.539860357940197,0.1808740489044058,0.0143782186508178,0.0024210432353547,0.1049145584180951,0.1306357331010946,0.0092340316623449,0.0309492203081026
no_body_in_g,28,top,TL,111.0,0.5424209473369358,0.1784701717921789,0.0064934470632054,0.0007835874115096,0.0652748017429231,0.0556624452935817,0.0153079202046265,0.026375871090856
no_body_in_g,28,top,TM,200.0,0.6139068786799907,0.5141801525803654,0.0056650911271572,0.0009216108040664,0.0622838641889393,0.0639464201714529,0.0137881758622825,0.0195057971868664
no_body_in_g,28,top,TR,200.0,0.7445327001810074,1.17454585868641,0.0013947678357362,0.0005402379401648,0.0391838034894317,0.0512397721394935,0.0111726528406143,0.0167434259189758
no_body_in_g,29,bottom,BL,1.0,0.4676435887813568,-0.1296067687206024,0.014745146036148,0.0018365854876394,0.1073725819587707,0.1057932677555679,0.0083771049976348,0.0067977905273437
no_body_in_g,29,bottom,BM,195.0,0.3608663208973713,-0.6163561022830005,0.0107480834691952,0.0008578408967894,0.0948305473495752,0.0619737584099085,0.0448034815872326,0.0119888769510464
no_body_in_g,29,bottom,BR,200.0,0.3003387970104814,-0.9351155072515932,0.0126521126180887,0.0008866580254439,0.1216554079204797,0.0713228775465245,0.072092363666743,0.022120012473315
no_body_in_g,29,mid,ML,13.0,0.499733567237854,-0.0010684944024713,0.0174260804286369,0.0026112379506236,0.1396832099327674,0.1323217396691494,0.0072976145893335,0.0131867341697216
no_body_in_g,29,mid,MM,200.0,0.4882513702660799,-0.0538938464729894,0.0154843283444643,0.0025663045186808,0.1252115947380662,0.1322094668392782,0.0194441720005124,0.0270234792120754
no_body_in_g,29,mid,MR,200.0,0.5333360842987895,0.1392459951211559,0.0136961615830659,0.0021987522655863,0.1106718646362423,0.1304543334495383,0.0233334177313372,0.0431709853559732
no_body_in_g,29,top,TL,5.0,0.5271881341934204,0.1088789991369101,0.0093384981155395,0.0007072390460521,0.0758043006062507,0.0506353926862685,0.003402130305767,0.0217667777091264
no_body_in_g,29,top,TM,200.0,0.647491445094347,0.6833818207089544,0.0066906896233558,0.0008955294605291,0.0494992654211819,0.0649556446831748,0.0048486110568046,0.0231577696511521
no_body_in_g,29,top,TR,200.0,0.7400030517578124,1.1487979089822185,0.0041521240770816,0.0005299006843457,0.0328151561133563,0.0508591493126595,0.0058071357198059,0.0197951644239947
