cohort,seed,t,PC1_ctrl,PC2_ctrl,PC3_ctrl,PC1_shock,PC2_shock,PC3_shock,pc3_shock_control_dist,t_rel
no_body_in_g,8,89,2.3568102156312416,0.1019651018805604,0.1951907030063958,2.3481772836877077,0.0943995735400734,0.1993491017183847,0.012208890730130671,9
no_body_in_g,8,90,2.3654199641791576,0.0942007280307065,0.1965036381311853,2.35684292058203,0.0846486446778034,0.2012640452845059,0.013691948346134696,10
no_body_in_g,8,91,2.3697635880572734,0.0955335367371119,0.1973696964412891,2.360445997560042,0.0870141072741998,0.2019207707914675,0.013420523417083354,11
no_body_in_g,8,92,2.3706995573631646,0.1018583550953424,0.1972133433556179,2.360124579841256,0.0954645477074823,0.2011799659863017,0.012978636969889564,12
no_body_in_g,8,93,2.374880684425757,0.1028701047313384,0.1980817013045623,2.363620904025138,0.0973994594117687,0.2018669726413376,0.013078183894398703,13
no_body_in_g,8,94,2.3816402007462423,0.099711499977255,0.1990978002462993,2.370353946018092,0.0934369290954693,0.2031195036157462,0.013524935620218956,14
no_body_in_g,8,95,2.3854068360706013,0.1009952597345123,0.1998319417178017,2.373434159107604,0.0956973385423849,0.2036502243541423,0.013637897378601266,15
no_body_in_g,8,96,2.389057602115352,0.1022074098706272,0.2005232356649958,2.376425201672458,0.0977778396069758,0.2041666817895961,0.013873475892259894,16
no_body_in_g,8,97,2.396731846064982,0.0954256609417078,0.2012633336567073,2.384272103233735,0.0888923640384751,0.2055029796703707,0.014693663878276652,17
no_body_in_g,8,98,2.39675299689678,0.1020225833319162,0.2008043788937747,2.383122025930169,0.0974128366849449,0.2045027929304303,0.014857032006036414,18
no_body_in_g,8,99,2.404136652665785,0.0951302435787488,0.2016661876200959,2.3906965067175268,0.088517882652221,0.2059424578536633,0.015577141176854093,19
no_body_in_g,8,100,2.4115127799761207,0.0869355979152379,0.2027776868537464,2.398211824319876,0.0783283557962401,0.2076319185632078,0.01656996088569866,20
no_body_in_g,8,101,2.4142502887842734,0.0890405278445265,0.2030672173887644,2.4002949800339457,0.0813377187676423,0.2077165101572109,0.01660421131034627,21
no_body_in_g,8,102,2.420006730368486,0.086008933746694,0.2038257354804906,2.4060697467425824,0.0774830254952951,0.2086892618754532,0.017046539622295014,22
no_body_in_g,8,103,2.4254527109807604,0.0838861714595312,0.204161893848557,2.411557200624725,0.0745253386977077,0.2092298816929593,0.017504139477292947,23
no_body_in_g,8,104,2.4265368378530807,0.0878868540408282,0.2038356048597188,2.4118483744321315,0.0797106526885031,0.2086441783923555,0.017484953692849744,24
no_body_in_g,8,105,2.431597070561299,0.0863810062520181,0.2039296265547719,2.416966704536427,0.0774088633482523,0.2089196382869039,0.01787308522315446,25
no_body_in_g,8,106,2.4366413210911797,0.0848451181648447,0.2039362603398211,2.422083299897924,0.0750441869498034,0.2091111339044362,0.018296818033609132,26
no_body_in_g,8,107,2.4374358208304536,0.089021593526137,0.2033561271990262,2.422090323867281,0.0803665098876341,0.2082746576119369,0.018291710998672404,27
no_body_in_g,8,108,2.442472783755694,0.0866089453113903,0.2037226126953356,2.427162567078476,0.0771776189543903,0.2088381351930238,0.018695486674060062,28
no_body_in_g,8,109,2.441014449489132,0.093934548218866,0.202813646958518,2.424773131506376,0.0860262571394249,0.2074911155370756,0.018660122987739322,29
no_body_in_g,8,110,2.441521296675282,0.0980184814601541,0.2022445585666154,2.4245762771365897,0.0911355510853044,0.2067015286892292,0.018824797485911003,30
no_body_in_g,8,111,2.442131772383592,0.1015767086964602,0.2018962414804637,2.4244932977156943,0.0956969266797025,0.2061511005366537,0.019073317770191372,31
no_body_in_g,8,112,2.448376731011127,0.0944611991921125,0.2024307329921238,2.4309652129269046,0.0867017846619291,0.2072136235754194,0.019653129984310326,32
no_body_in_g,8,113,2.4468241763967677,0.1012594797613007,0.2016734085153518,2.428480583908491,0.0950325170708919,0.2060210710439761,0.019853579505633618,33
no_body_in_g,8,114,2.447347015943944,0.104432607368953,0.2013507882188631,2.4282947911004324,0.0992469283709011,0.2054910142291536,0.020174736914637708,34
no_body_in_g,8,115,2.452078092313963,0.1012069404948115,0.2017528921476497,2.433140561531122,0.0951102835784954,0.206127192221187,0.02036992387908369,35
no_body_in_g,8,116,2.4581247034322744,0.0939304981906749,0.2021782147709522,2.439447602841126,0.0859003910271791,0.2070812416553315,0.02091306721114947,36
no_body_in_g,8,117,2.4585058895019243,0.096946600990251,0.2019364591408414,2.439099342437205,0.0900705592387247,0.206594776834234,0.02110909621173948,37
no_body_in_g,8,118,2.4600354398643587,0.0985521676420192,0.2019218430366277,2.440115587395929,0.0923923323039131,0.2064125644662104,0.021328635041059366,38
no_body_in_g,8,119,2.464384217708575,0.0958048538059679,0.2021429755870382,2.4445567033089746,0.0888946327145998,0.2068328752113241,0.02151456811752983,39
no_body_in_g,8,120,2.4686284512781547,0.0930563039686694,0.2023566382239724,2.448934529832288,0.085296529435868,0.2072643633042626,0.021729022255490036,40
no_body_in_g,8,121,2.4684318576262463,0.0969638788398766,0.2015748382263862,2.4480958754781907,0.0901126300027591,0.2062878879820082,0.021970539787476918,41
no_body_in_g,8,122,2.4692901679291888,0.0993827435190724,0.2012090407858509,2.448504180148953,0.0930514721016331,0.2058060321751732,0.02220978648242488,42
